name,rating,price,URL,transactions,location,cuisine,id,review counts,num_id,comments,processed_comments,processed_cuisine,processed_transactions,bogs
Sushi Gallery,5,low,https://www.yelp.com/biz/sushi-gallery-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,delivery, Brooklyn,Sushi Bars,3OKf1QQnDhjkBKVg0eMllQ,148,256,They are generous with their portions for their prices. The pieces of fish and rolls are a good size. The staff is also so sweet. Convenient location so you can avoid delivery fees by picking up directly. An excellent take out option for the neighborhood!,They generous portion price The piece fish roll good size The staff also sweet Convenient location avoid delivery fee pick directly An excellent take option neighborhood,Sushi Bars,delivery,Sushi Bars They generous portion price The piece fish roll good size The staff also sweet Convenient location avoid delivery fee pick directly An excellent take option neighborhood delivery
La Pecora Bianca,5,low,https://www.yelp.com/biz/la-pecora-bianca-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,, New York,Bars,Zp-K3ztVTzR-LrWwl_CBgA,198,257,"A very solid option for Italian/pasta in NYC! The pasta is fresh, flavorful, and delicious with a thoughtful combination of flavors and textures. My friend added the $6 burrata to hers and that was definitely the way to go. They were out of the clam pasta, although that was what I initially tried to order. We got cocktails as well and those were also delicious. I wish there was a complementary bread basket, I think for this kind of food especially at this price point, that would be a great addition. The pastas would have benefited from some bread to soak up extra sauce! Overall though it was a delicious meal.",A solid option NYC The pasta fresh flavorful delicious thoughtful combination flavor texture My friend add burrata definitely way go They clam pasta although I initially try order We get cocktail well also delicious I wish complementary bread basket I think kind food especially price point would great addition The pasta would benefit bread soak extra sauce Overall though delicious meal,Bars,,Bars A solid option NYC The pasta fresh flavorful delicious thoughtful combination flavor texture My friend add burrata definitely way go They clam pasta although I initially try order We get cocktail well also delicious I wish complementary bread basket I think kind food especially price point would great addition The pasta would benefit bread soak extra sauce Overall though delicious meal 
Sweet Talk,3,low,https://www.yelp.com/biz/sweet-talk-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,"delivery, pickup", Brooklyn,Cocktail Bars,hvMbN42EaHlZoHMS3degLg,289,258,"The place is cute with a nice atmosphere. The service was great and we were seated right away for Saturday night dinner. The cocktail menu is extensive and the drinks were very good. We ordered the tater tots appetizer, which comes with a mayo-based sauce. It didn't really remind me of a tater tot in any way. It was more like a latke/potato pancake in a ball shape and the inside seemed undercooked. The appetizer also came out at the same time as the entrees. I had the Kahlua pork plate and the pork was incredibly tender and juicy. But there wasn't a lot of flavor to it, I wish the lomi lomi had some spice to it. The macaroni salad had an overwhelming mayo flavor. Someone at the table ordered the chicken sandwich and another person had chicken tacos and both raved about the fried chicken. Overall I thought the food was underwhelming but I might come back to try other dishes.",The place cute nice atmosphere The service great seat right away Saturday night dinner The cocktail menu extensive drink good We order tater tot appetizer come sauce It really remind tater tot way It like pancake ball shape inside seem undercooked The appetizer also come time entree I Kahlua pork plate pork incredibly tender juicy But lot flavor I wish lomi lomi spice The macaroni salad overwhelming mayo flavor Someone table order chicken sandwich another person chicken taco rave fried chicken Overall I think food underwhelming I might come back try dish,Cocktail Bars,delivery pickup,Cocktail Bars The place cute nice atmosphere The service great seat right away Saturday night dinner The cocktail menu extensive drink good We order tater tot appetizer come sauce It really remind tater tot way It like pancake ball shape inside seem undercooked The appetizer also come time entree I Kahlua pork plate pork incredibly tender juicy But lot flavor I wish lomi lomi spice The macaroni salad overwhelming mayo flavor Someone table order chicken sandwich another person chicken taco rave fried chicken Overall I think food underwhelming I might come back try dish delivery pickup
Kings of Kobe,4,low,https://www.yelp.com/biz/kings-of-kobe-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,"delivery, pickup", New York,Burgers,H26qMBb0OFNn2xmSTM1Phw,409,259,The kings of Kobe was a great burger place and the food was amazingly tasty and delicious and with out a doubt the best place for burgers I believe everyone should go there for a great time. The service was great and no problems and the ambiance was great. I would recommend this place to all families and friends.,The king Kobe great burger place food amazingly tasty delicious doubt best place burger I believe everyone go great time The service great problem ambiance great I would recommend place family friend,Burgers,delivery pickup,Burgers The king Kobe great burger place food amazingly tasty delicious doubt best place burger I believe everyone go great time The service great problem ambiance great I would recommend place family friend delivery pickup
Senshi Ramen,2,low,https://www.yelp.com/biz/senshi-ramen-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,, New York,Ramen,e7waIGDxL87Y2GXA-oK2Yw,26,260,One of the better ramen places I've eaten from for a while. The bento box was very substantial and the black garlic ramen was very rich and flavorful. Would recommend to anyone looking to grab a quick bite in the area,One better ramen place I eat The bento box substantial black garlic ramen rich flavorful Would recommend anyone look grab quick bite area,Ramen,,Ramen One better ramen place I eat The bento box substantial black garlic ramen rich flavorful Would recommend anyone look grab quick bite area 
Cafe Katja,4,low,https://www.yelp.com/biz/cafe-katja-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,"delivery, pickup", New York,German,zo4mcEfVKaktdj_gnSFhGQ,831,261,"Cozy spot in LES! Between two people we shared the little gem salad and Emmentaler sausage, which came with cabbage and quark dumplings. The food was great, and I also really enjoyed the elderflower lemonade. Will definitely stop by to try their other dishes!",Cozy spot LES Between two people share little gem salad Emmentaler sausage come cabbage quark dumpling The food great I also really enjoy elderflower lemonade Will definitely stop try dish,German,delivery pickup,German Cozy spot LES Between two people share little gem salad Emmentaler sausage come cabbage quark dumpling The food great I also really enjoy elderflower lemonade Will definitely stop try dish delivery pickup
La Nonna Ristorante & Bar,5,low,https://www.yelp.com/biz/la-nonna-ristorante-and-bar-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,"delivery, pickup, restaurant_reservation", Brooklyn,Italian,s5nPO911cYB2chdwqSqT9g,414,262,"We've come here several times as it's a convenient option in the neighborhood and it's very easy to get a reservation last minute. The food and drinks have always been good although nothing spectacular. The ambiance is pretty nice and they do a good job of decorating for different seasons/holidays. They also have good outdoor seating which we've enjoyed in the warmer months. My only real issue with this place is the service which for whatever reason has always been super slow regardless of how busy they are. Every time we've come, we find ourselves having to flag down anyone who passes by to get water refills, another glass of wine, the check, etc which really detracts the whole experience.",We come several time convenient option neighborhood easy get reservation last minute The food drink always good although nothing spectacular The ambiance pretty nice good job decorate different They also good outdoor seat enjoy warmer month My real issue place service whatever reason always super slow regardless busy Every time come find flag anyone pass get water refill another glass wine check etc really detract whole experience,Italian,delivery pickup,Italian We come several time convenient option neighborhood easy get reservation last minute The food drink always good although nothing spectacular The ambiance pretty nice good job decorate different They also good outdoor seat enjoy warmer month My real issue place service whatever reason always super slow regardless busy Every time come find flag anyone pass get water refill another glass wine check etc really detract whole experience delivery pickup
La Barca Cantina,2,low,https://www.yelp.com/biz/la-barca-cantina-new-york-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,, New York,Bars,mvnxV9bn53vb9kJ0DujQLQ,96,263,Amazing place. And staff super friendly. Justice took care of us and was amazing. Manager Eduardo was also great.  Would recommend it to anyone to have a amazing great time with friends. Great view and amazing maracuya margaritas.,Amazing place And staff super friendly Justice take care u amaze Manager Eduardo also great Would recommend anyone amazing great time friend Great view amazing maracuya margarita,Bars,,Bars Amazing place And staff super friendly Justice take care u amaze Manager Eduardo also great Would recommend anyone amazing great time friend Great view amazing maracuya margarita 
Kuu Ramen,4,low,https://www.yelp.com/biz/kuu-ramen-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,"delivery, pickup", New York,Ramen,hvrQQ0YWqgw0__OnofqXag,812,264,"I use to come here for lunch when my coworkers wanted ramen. Was finally able to come back here after many years of the pandemic. Some major changes include actual waiters as this used to be a seat yourself after you order place and hooks on the side and under the tables to put your bags and coats. We came here in a group of 3 at 1:30pm on a Saturday and it only took us 5 min to get seated. I got my usual Karaage with shio ramen and they taste as good as it used to be. I love the salt and dipping sauce they have for the Karaage. The main thing I love about this place is the chili. If you like spice, I recommend ordering the ramen you like (I've tried their chili ramen but still love their shio more) and asking for the chili paste (not really paste, more like crunchy chili bits). I got to come back here and my friend got to try their vegan/vegetarian ramen which she enjoyed.",I use come lunch coworkers want ramen Was finally able come back many year pandemic Some major change include actual waiter use seat order place hook side table put bag coat We come group Saturday take u min get seat I get usual Karaage shio ramen taste good use I love salt dip sauce Karaage The main thing I love place chili If like spice I recommend order ramen like I try chili ramen still love shio ask chili paste really paste like crunchy chili bit I get come back friend get try ramen enjoy,Ramen,delivery pickup,Ramen I use come lunch coworkers want ramen Was finally able come back many year pandemic Some major change include actual waiter use seat order place hook side table put bag coat We come group Saturday take u min get seat I get usual Karaage shio ramen taste good use I love salt dip sauce Karaage The main thing I love place chili If like spice I recommend order ramen like I try chili ramen still love shio ask chili paste really paste like crunchy chili bit I get come back friend get try ramen enjoy delivery pickup
Xixa,4,mid-range,https://www.yelp.com/biz/xixa-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew,"delivery, pickup", Brooklyn,Mexican,Ck09FempamAKGSPsV_bX-A,668,265,This is my second time here. The first time was many years ago. The food and service were delicious. Be sure to book a table seat versus bar seat as the bar seats don't have a back. We did the chefs table and let them surprise us. The guac was SO good. Only thing I didn't love was the fois gras.  But that's an acquired taste. Also the fish tacos were just ok. I'm not a fan of battered fish tacos.,This second time The first time many year ago The food service delicious Be sure book table seat versus bar seat bar seat back We chef table let surprise u The guac SO good Only thing I love fois gras But acquired taste Also fish taco ok I fan battered fish taco,Mexican,delivery pickup,Mexican This second time The first time many year ago The food service delicious Be sure book table seat versus bar seat bar seat back We chef table let surprise u The guac SO good Only thing I love fois gras But acquired taste Also fish taco ok I fan battered fish taco delivery pickup
